time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.143496792722,-0.136377741551,13.6929933722,6.21308308524,6.23066765596,0.0,0.371359618441,-0.415565441739,2.76475159139,-0.0935054617119,-0.016964741901,0.0,434.2531942763341,436.9740255398079,438.14055649333045,435.1623940648397
1.3800000000000008,0.166952188789,-0.1628978404,13.863459997,6.20799262286,6.22988648965,0.0,0.410561178958,-0.468994231663,2.91702569433,-0.0715420008464,-0.00611074694495,0.0,460.6254084438535,461.48306425237195,460.89791261995305,462.6246628186501
1.4400000000000008,0.192701249481,-0.192629124751,14.0416942905,6.20365314771,6.22914387269,0.0,0.447774389782,-0.522473405125,3.02378305967,-0.0739366624678,-0.0294470838906,0.0,448.46629574710363,446.5668310417357,449.2182962239457,449.0200852776469
1.5000000000000009,0.220747540387,-0.225725449422,14.2271318698,6.19950012742,6.2272048236,0.0,0.487275879771,-0.581167102475,3.15703672355,-0.06114560664,-0.0387834715218,0.0,458.06754434822284,457.32410458768305,456.271570425806,457.28806792319966
1.560000000000001,0.251157347593,-0.262356379121,14.4196724768,6.1960914505,6.224381344,0.0,0.52661757127,-0.640202294362,3.26061985273,-0.0493127271723,-0.0738401077176,0.0,450.7427515710277,447.89893834341757,448.1331813193947,449.0917920616053
1.620000000000001,0.284182564203,-0.302875572655,14.6215725008,6.19323262212,6.2204605779,0.0,0.574671184762,-0.710726959339,3.46867347688,-0.0445092873477,-0.0522497541899,0.0,480.45854668561293,482.089738933652,481.0463582222942,481.40877315142336
1.680000000000001,0.319763028419,-0.347100819808,14.8294005818,6.19056707453,6.21696790656,0.0,0.611622630968,-0.763682413519,3.4588909187,-0.0442593766814,-0.0741097883998,0.0,414.7578808764846,412.8305760354069,415.06706268276616,415.0877187185505
1.740000000000001,0.357831281347,-0.394835919868,15.0396939897,6.18845340309,6.21209537596,0.0,0.657759008718,-0.827699057288,3.55051454393,-0.0214890804408,-0.101771300451,0.0,448.3297305810621,446.07077709846703,447.0694569940842,448.92036241034367
1.8000000000000012,0.398666043819,-0.446311529027,15.2540075715,6.18773142679,6.20659320857,0.0,0.703923972098,-0.888234673321,3.59305030536,0.0022017481626,-0.0767820057175,0.0,431.56880205005103,433.6653508668976,431.8337759077658,433.8277624128501
1.8600000000000012,0.442406677334,-0.501475335682,15.4713364834,6.18792128893,6.20211322846,0.0,0.754511593373,-0.950531492371,3.65098926572,0.00502338439399,-0.0707413832502,0.0,438.38265536337167,438.879874644739,437.5737099088957,437.8084924013608
1.9200000000000013,0.489357520175,-0.560478908451,15.6932253667,6.18788574093,6.19781693052,0.0,0.810915377753,-1.01621459461,3.74492151829,-0.0152501398752,-0.0733896114096,0.0,449.4750736989104,449.25650185876384,451.691219857193,450.0532128666377
1.9800000000000013,0.53966000625,-0.623297892165,15.9193543499,6.18712165162,6.19318255324,0.0,0.866236385429,-1.07782145493,3.79246087658,-0.00812710722057,-0.0863298780784,0.0,436.6859068115718,435.6001134713054,435.99936001884237,436.5942228622204
2.0400000000000014,0.593400884916,-0.689858758769,16.1486406652,6.18695805096,6.18775946394,0.0,0.925605281345,-1.14089166513,3.85011973632,0.00633244618857,-0.100058841479,0.0,441.16283891394494,440.02065919625363,438.8567199744185,440.05542044608984
2.1000000000000014,0.651310833058,-0.760702453256,16.3865147992,6.18703948906,6.18188017904,0.0,1.00535592542,-1.2204617103,4.07808213581,-0.0111370427425,-0.0941414157798,0.0,492.94824168148665,493.3781349311583,491.8387499022347,490.5431317306125
2.1600000000000015,0.713773346876,-0.835974747245,16.6344234943,6.18588627439,6.17610666085,0.0,1.07726262302,-1.28866652407,4.18500975394,-0.0448629489299,-0.100754108213,0.0,458.13159571117797,457.59783212911793,459.72435141362973,457.04390152121044
